"uc_ea","uc","num_ea","bioma","regiao","expedicao","ano","tribo","soma_individuos"
"Resex_Rio_Ouro_Preto_3","Resex_Rio_Ouro_Preto",3,"Amazonia","sudoeste","2022_2","2022","Morphini",14
"Resex_Rio_Ouro_Preto_3","Resex_Rio_Ouro_Preto",3,"Amazonia","sudoeste","2022_2","2022","Preponini",8
"Resex_Rio_Ouro_Preto_3","Resex_Rio_Ouro_Preto",3,"Amazonia","sudoeste","2022_2","2022","Satyrini",31
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Ageroniini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Anaeini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Brassolini",34
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Callicorini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Coeini",3
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Epicaliini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Haeterini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Morphini",7
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Preponini",21
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2020_1","2020","Satyrini",12
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Ageroniini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Anaeini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Brassolini",9
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Callicorini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Coeini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Epicaliini",5
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Morphini",4
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Preponini",9
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_1","2021","Satyrini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Ageroniini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Anaeini",3
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Brassolini",6
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Callicorini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Coeini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Epicaliini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Epiphilini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Haeterini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Morphini",4
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Preponini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2021_2","2021","Satyrini",21
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Ageroniini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Anaeini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Brassolini",9
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Callicorini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Coeini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Epicaliini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Morphini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Preponini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2021","Satyrini",8
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Ageroniini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Anaeini",3
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Brassolini",10
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Callicorini",1
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Coeini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Epicaliini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Morphini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Preponini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_1","2022","Satyrini",9
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Ageroniini",6
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Anaeini",14
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Brassolini",10
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Callicorini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Coeini",8
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Epicaliini",3
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Morphini",2
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Preponini",5
"Resex_Riozinho_da_Liberdade_1","Resex_Riozinho_da_Liberdade",1,"Amazonia","sudoeste","2022_2","2022","Satyrini",12
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Ageroniini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Anaeini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Biblidini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Brassolini",4
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Callicorini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Coeini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Epicaliini",4
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Morphini",3
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Preponini",5
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_1","2021","Satyrini",8
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Ageroniini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Anaeini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Brassolini",10
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Callicorini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Coeini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Epicaliini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Morphini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Preponini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2021_2","2021","Satyrini",12
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Ageroniini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Anaeini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Brassolini",3
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Callicorini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Coeini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Epicaliini",3
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Epiphilini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Morphini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Preponini",5
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_1","2022","Satyrini",4
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Ageroniini",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Anaeini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Brassolini",13
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Callicorini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Coeini",2
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Epicaliini",7
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Epiphilini",1
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Morphini*",0
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Preponini",6
"Resex_Riozinho_da_Liberdade_2","Resex_Riozinho_da_Liberdade",2,"Amazonia","sudoeste","2022_2","2022","Satyrini",5
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Ageroniini",3
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Anaeini",2
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Brassolini",11
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Callicorini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Coeini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Epicaliini",2
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Morphini",2
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Preponini",8
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_1","2021","Satyrini",23
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Ageroniini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Anaeini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Biblidini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Brassolini",4
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Callicorini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Coeini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Epicaliini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Haeterini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Melanitini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Morphini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Preponini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2021_2","2021","Satyrini",5
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Ageroniini",5
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Anaeini",3
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Brassolini",8
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Callicorini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Coeini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Epicaliini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Epiphilini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Morphini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Preponini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_1","2022","Satyrini",5
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Ageroniini",2
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Anaeini",5
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Biblidini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Brassolini",17
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Callicorini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Coeini",4
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Epicaliini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Epiphilini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Haeterini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Melanitini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Morphini*",0
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Preponini",1
"Resex_Riozinho_da_Liberdade_3","Resex_Riozinho_da_Liberdade",3,"Amazonia","sudoeste","2022_2","2022","Satyrini",5
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Ageroniini",2
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Anaeini",1
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Biblidini*",0
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Brassolini",7
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Callicorini*",0
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Coeini*",0
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Epicaliini",1
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Epiphilini",1
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Haeterini*",0
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Melanitini",2
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Morphini",5
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Preponini*",0
"Resex_Riozinho_do_Anfrisio_1","Resex_Riozinho_do_Anfrisio",1,"Amazonia","central","2019_1","2019","Satyrini",48
